Date,Lat,Long,Mag
3/16/1973,2.013,126.552,5.5
3/16/1973,2.058,126.396,5.6
3/17/1973,-19.376,169.359,6
3/17/1973,13.372,122.787,7
3/17/1973,-5.193,103.235,5.7
3/18/1973,2.033,126.58,6.5
3/19/1973,-53.23,159.213,5.5
3/19/1973,52.835,173.773,5.8
3/20/1973,-23.175,-66.293,5.6
3/20/1973,-8.267,117.381,5.7
3/23/1973,-22.759,170.245,5.5
3/23/1973,51.301,174.217,5.9
3/23/1973,29.273,130.414,5.9
3/23/1973,4.19,126.832,5.6
3/24/1973,31.719,139.304,5.6
3/25/1973,-41.373,174.487,5.7
3/25/1973,25.89,-109.878,5.5
3/26/1973,23.415,123.957,6
3/26/1973,-28.049,-68.942,5.7
3/27/1973,52.576,172.872,5.6
3/28/1973,-4.528,141.815,5.5
3/28/1973,23.338,123.757,6
3/30/1973,-59.918,-31.282,5.5
1/2/1974,-22.538,-68.397,6.4
1/2/1974,26.022,124.383,5.7
1/3/1974,-14.562,166.347,5.5
1/4/1974,40.606,77.645,5.5
1/5/1974,-12.299,-76.352,6.3
1/6/1974,-14.856,167.235,5.6
1/7/1974,0,-91.524,5.5
1/7/1974,-26.889,-65.704,5.8
1/8/1974,-38.954,46.18,6.1
1/10/1974,-14.434,166.863,7.2
1/10/1974,-13.853,166.625,5.7
1/11/1974,-14.159,166.589,6.2
1/12/1974,-5.54,147.121,5.5
1/13/1974,-7.421,127.145,5.5
1/14/1974,48.757,154.955,5.5
1/14/1974,-9.638,161.155,5.6
1/15/1974,-30.924,-178.928,5.6
1/15/1974,32.913,104.203,5.7
1/17/1974,-7.754,117.496,5.6
1/18/1974,-60.3,150.453,5.7
1/18/1974,-34.175,-20.237,5.5
1/20/1974,-14.364,166.955,5.6
1/22/1974,55.204,162.142,5.7
1/24/1974,42.126,143.913,6.1
1/25/1974,18.923,145.493,5.9
1/26/1974,18.596,-103.401,6.1
1/28/1974,12.118,143.011,5.5
1/29/1974,-7.422,128.578,5.7
1/30/1974,-5.157,134.074,6.3
1/30/1974,-4.92,134.203,5.6
1/31/1974,31.836,131.641,5.6
1/31/1974,52.357,-168.74,5.6
1/31/1974,-7.461,155.894,7
2/1/1974,-7.383,155.575,7.1
2/1/1974,-47.424,-13.427,5.7
2/1/1974,-7.59,156.026,5.6
2/1/1974,-6.883,155.229,5.8
2/1/1974,-7.121,155.074,5.6
2/2/1974,-19.104,169.491,5.6
2/2/1974,-5.022,134.006,5.8
2/2/1974,-7.23,155.043,5.5
2/2/1974,-6.221,104.259,5.6
2/3/1974,18.909,120.07,5.9
2/3/1974,-7.326,155.5,5.6
2/3/1974,-5.133,133.848,5.7
2/6/1974,53.799,-164.672,6.5
2/7/1974,-3.768,134.016,5.8
2/8/1974,-21.377,170.103,5.8
2/11/1974,-6.101,104.108,5.5
2/12/1974,13.523,120.458,5.5
2/13/1974,0.009,122.74,5.8
2/14/1974,2.545,98.97,5.6
2/16/1974,11.43,92.346,6
2/16/1974,11.446,92.357,6.1
2/17/1974,18.439,146.694,5.6
2/19/1974,13.909,122.116,6.1
2/20/1974,-30.043,-68.59,5.5
2/22/1974,33.151,136.906,6
2/25/1974,44.041,147.799,5.9
2/26/1974,53.321,159.697,5.6
2/26/1974,12.21,143.596,5.5
2/27/1974,1.271,97.669,5.9
2/28/1974,-19.201,169.824,5.5
2/28/1974,-36.813,176.851,6.2
2/28/1974,-36.695,177.113,5.7
2/28/1974,9.336,-84.064,6.2
3/3/1974,35.586,140.599,5.6
3/3/1974,-20.062,169.712,6.1
3/4/1974,-18.836,-177.664,5.5
3/6/1974,12.289,-86.386,5.8
3/6/1974,-6.604,128.978,6.3
3/8/1974,30.916,131.625,5.5
3/9/1974,-7.484,156.179,6.5
3/9/1974,-7.335,156.193,6.6
3/10/1974,0.403,-80.047,5.6
3/11/1974,-59.797,-58.838,5.5
3/11/1974,48.323,153.2,5.9
3/12/1974,8.755,150.946,5.5
3/13/1974,-6.799,154.669,5.6
3/14/1974,-13.862,166.765,5.8
3/17/1974,1.294,98.555,5.7
3/18/1974,-14.929,-172.833,6
3/22/1974,49.9,90.807,5.5
3/23/1974,-13.58,166.814,5.5
3/23/1974,-54.043,7.105,5.6
3/23/1974,-23.931,179.779,6.1
3/23/1974,-23.798,178.759,5.6
3/23/1974,-21.931,173.707,6.1
3/24/1974,12.554,144.257,5.9
3/24/1974,27.727,86.11,5.7
3/27/1974,-27.267,-175.336,5.7
3/27/1974,50.109,-179.657,5.6
3/29/1974,57.585,-153.922,5.7
3/31/1974,-2.186,139.083,5.6
1/1/1975,61.909,-149.738,5.9
1/1/1975,-4.932,129.923,5.7
1/2/1975,46.884,151.563,5.7
1/2/1975,21.579,142.903,5.6
1/2/1975,53.013,159.449,5.5
1/3/1975,-55.413,-28.187,5.7
1/3/1975,-55.362,-28.106,5.5
1/6/1975,29.233,130.336,5.8
1/8/1975,-2.995,101.776,6
1/12/1975,-33.512,-178.088,6
1/13/1975,52.22,-171.142,5.7
1/14/1975,-4.966,130.007,5.9
1/14/1975,-4.956,129.992,6.5
1/14/1975,-4.804,129.854,5.6
1/15/1975,29.406,101.709,6
1/15/1975,-7.983,112.298,5.8
1/17/1975,-17.905,-174.581,5.8
1/17/1975,-2.94,126.126,5.7
1/18/1975,-20.523,-173.76,5.6
1/19/1975,32.455,78.43,6.8
1/19/1975,31.95,78.521,6
1/20/1975,34.992,141.188,5.9
1/22/1975,14.65,96.139,5.5
1/22/1975,-28.342,-67.543,5.5
1/23/1975,33.026,131.092,5.8
1/25/1975,7.218,-77.773,6.5
1/27/1975,-9.908,119.352,5.7
2/2/1975,53.053,173.446,5.9
2/2/1975,53.113,173.497,7.6
2/2/1975,44.63,146.932,5.5
2/3/1975,-4.941,129.951,5.6
2/4/1975,40.641,122.58,7
2/5/1975,-56.065,-27.348,5.7
2/7/1975,-7.288,149.513,6.4
2/9/1975,-6.686,106.677,5.6
2/16/1975,-7.194,146.059,5.7
2/17/1975,17.638,97.902,5.9
2/20/1975,49.82,78.078,5.7
2/22/1975,17.356,-100.482,5.8
2/22/1975,51.377,-179.419,6.5
2/22/1975,-24.886,-179.061,6.2
2/23/1975,8.017,124.075,5.6
2/23/1975,-21.727,-71.356,5.6
2/23/1975,-10.879,166.667,5.5
2/25/1975,-7.388,149.798,5.5
2/26/1975,85.047,97.969,5.6
2/26/1975,40.085,24.697,5.5
2/26/1975,-6.529,154.932,5.5
2/26/1975,-19.795,-69.271,5.7
2/27/1975,-6.098,148.235,5.9
2/27/1975,-17.862,-178.58,5.9
2/28/1975,-3.046,129.244,5.5
3/1/1975,-8.447,-81.971,5.5
3/4/1975,-5.004,130.026,5.7
3/5/1975,-2.444,126.145,6.6
3/5/1975,-19.53,168.867,5.6
3/5/1975,9.037,-69.948,5.6
3/5/1975,-55.974,-27.166,5.9
3/7/1975,27.497,56.26,6.1
3/13/1975,-29.941,-71.337,6.9
3/13/1975,-21.778,170.526,6.1
3/14/1975,16.598,-93.385,5.5
3/14/1975,-7.738,122.37,5.5
3/17/1975,40.493,26.168,5.5
3/17/1975,40.471,26.106,5.9
3/17/1975,0.775,122.583,5.5
3/17/1975,-2.546,138.225,6
3/18/1975,-10.07,-75.278,5.5
3/18/1975,-4.231,-77.015,6.2
3/18/1975,35.167,86.571,5.8
3/23/1975,22.735,122.802,6.6
3/23/1975,46.695,152.549,5.5
3/24/1975,29.551,68.601,5.5
3/25/1975,-27.959,-66.659,5.9
3/26/1975,-32.157,179.507,5.8
3/27/1975,40.418,26.139,6.7
3/27/1975,-59.461,-18.185,5.5
3/28/1975,42.061,-112.548,6.1
3/29/1975,13.325,50.738,5.6
3/30/1975,-54.21,8.509,6.3
3/31/1975,22.77,122.905,5.5
1/1/1976,-28.611,-177.638,6.2
1/1/1976,-28.949,-177.537,5.5
1/1/1976,-16.59,-172.852,5.7
1/1/1976,-16.786,167.252,5.5
1/3/1976,26.477,128.804,5.7
1/3/1976,37.2965,-116.3331667,5.84
1/4/1976,-10.08,109.114,5.5
1/5/1976,-13.288,-74.899,6
1/6/1976,51.601,159.329,6
1/6/1976,51.678,159.209,5.6
1/6/1976,-17.916,-69.482,5.6
1/7/1976,-0.145,124.832,5.7
1/7/1976,51.651,159.498,5.7
1/8/1976,51.682,159.104,5.5
1/9/1976,-7.819,108.197,5.8
1/9/1976,-15.759,167.868,6.1
1/10/1976,-35.101,54.36,5.7
1/11/1976,-46.479,-101.073,5.6
1/13/1976,66.157,-16.582,6.4
1/14/1976,-15.225,-173.515,5.7
1/14/1976,-29.208,-177.886,6.3
1/14/1976,-28.427,-177.657,8
1/14/1976,-29.941,-177.41,5.5
1/14/1976,-29.543,-176.905,6.2
1/14/1976,-28.663,-176.854,6.3
1/15/1976,-29.305,-176.42,5.7
1/15/1976,-29.027,-176.79,5.7
1/15/1976,-30.376,-176.823,6.2
1/15/1976,-30.021,-176.837,5.5
1/15/1976,-30.251,-177.412,5.5
1/15/1976,-28.569,-177.591,5.8
1/15/1976,-30.151,-177.243,6.1
1/15/1976,-28.062,-178.36,5.6
1/16/1976,-29.732,-177.717,5.5
1/17/1976,-32.647,-178.237,5.8
1/18/1976,77.871,18.636,5.9
1/18/1976,-22.472,170.574,5.6
1/18/1976,-32.404,-178.313,5.5
1/18/1976,38.896,20.6,5.7
1/18/1976,-30.268,-177.142,5.8
1/21/1976,44.915,149.123,7
1/21/1976,44.595,149.501,5.8
1/21/1976,44.537,149.426,5.8
1/21/1976,44.496,149.309,5.6
1/21/1976,44.854,149.391,5.7
1/21/1976,-32.419,-179.209,5.5
1/21/1976,58.942,163.556,5.6
1/22/1976,44.388,149.617,5.6
1/22/1976,44.517,149.185,5.6
1/23/1976,-7.478,119.905,6.4
1/23/1976,-50.319,139.562,5.9
1/24/1976,-28.635,-177.593,6.2
1/24/1976,44.499,149.183,5.6
1/25/1976,44.799,149.786,5.9
1/26/1976,-29.514,-177.079,5.5
1/26/1976,-29.339,-176.461,6
1/26/1976,-15.948,-172.507,5.5
1/27/1976,-6.762,154.886,5.5
1/27/1976,-29.894,-176.833,5.9
1/28/1976,44.343,149.304,5.6
1/31/1976,-21.468,-179.292,5.5
2/1/1976,-29.453,-177.295,5.6
2/1/1976,-7.633,127.518,5.5
2/1/1976,17.172,-100.189,5.7
2/1/1976,-9.817,123.752,5.7
2/2/1976,51.502,159.492,5.6
2/2/1976,-16.011,-175.232,5.5
2/3/1976,-25.136,179.693,5.8
2/3/1976,-18.108,-175.032,5.7
2/3/1976,54.504,161.892,6
2/4/1976,15.324,-89.101,7.5
2/5/1976,23.456,125.582,5.5
2/5/1976,-21.702,-68.222,5.8
2/5/1976,43.06,145.852,5.6
2/6/1976,-5.98,146.307,6
2/6/1976,14.764,-90.61,5.7
2/8/1976,15.571,-88.466,5.6
2/9/1976,21.588,-106.614,5.5
2/10/1976,44.474,149.286,5.5
2/11/1976,-6.434,154.96,5.6
2/11/1976,-15.257,-172.271,5.9
2/12/1976,-4.637,152.768,5.5
2/12/1976,37.2713333,-116.4883333,5.81
2/12/1976,-12.433,166.368,5.6
2/13/1976,15.67,121.703,5.5
2/13/1976,13.916,120.123,5.8
2/14/1976,-57.414,-64.415,6
2/14/1976,26.558,140.275,5.5
2/14/1976,-23.192,-177.415,5.9
2/14/1976,-8.082,108.607,5.9
2/15/1976,13,125.788,6.1
2/15/1976,9.945,-69.693,5.7
2/15/1976,-28.385,-176.791,6.2
2/18/1976,-29.751,-177.209,5.5
2/18/1976,-5.266,151.747,5.6
2/19/1976,19.885,-76.878,5.9
2/20/1976,13.677,-92.264,5.5
2/21/1976,-22.951,171.812,5.6
2/22/1976,-3.356,145.235,6
2/22/1976,3.166,99.015,5.6
2/22/1976,-6.313,154.778,5.9
2/23/1976,23.019,121.687,5.8
2/23/1976,51.471,-130.442,6
2/27/1976,-19.481,-69.065,5.5
2/28/1976,-39.999,-74.727,6
3/1/1976,-9.266,157.276,5.6
3/2/1976,-6.281,154.797,5.7
3/3/1976,-8.232,121.438,6
3/4/1976,-14.744,167.104,6.4
3/6/1976,0.838,122.6,5.5
3/6/1976,-7.266,155.441,5.8
3/8/1976,-10.729,165.019,6.1
3/8/1976,-11.846,166.392,5.6
3/10/1976,16.759,-61.13,5.9
3/13/1976,-6.256,154.716,6.1
3/14/1976,37.306,-116.4715,5.84
3/17/1976,37.2558333,-116.3118333,5.52
3/19/1976,36.607,67.785,5.6
3/20/1976,24.284,121.8,5.7
3/20/1976,-39.109,177.134,5.5
3/24/1976,-29.887,-177.873,6.8
3/24/1976,-56.148,-27.427,5.9
3/25/1976,-11.94,166.204,5.8
3/25/1976,1.152,-90.601,5.8
3/26/1976,-58.864,-25.557,5.7
3/27/1976,-38.626,78.259,5.5
3/27/1976,-38.795,78.328,5.9
3/27/1976,-30.577,-178.198,5.8
3/28/1976,13.773,144.687,5.5
3/28/1976,-5.001,105.052,5.5
3/28/1976,33.779,-38.629,5.8
3/29/1976,3.929,-85.88,6.5
3/29/1976,46.015,149.507,5.5
1/1/1977,-7.885,109.014,5.7
1/1/1977,-2.532,126.582,6.1
1/1/1977,38.146,91.007,6.3
1/2/1977,-10.17,118.987,6.3
1/5/1977,27.457,56.202,5.5
1/5/1977,23.394,143.71,5.7
1/6/1977,-3.63,144.447,6.6
1/7/1977,-52.257,114.591,5.5
1/7/1977,-31.282,-13.24,5.5
1/7/1977,21.173,120.276,5.7
1/8/1977,-11.273,166.108,5.6
1/10/1977,-20.717,-179.246,5.5
1/12/1977,1.577,99.856,5.6
1/15/1977,12.96,125.96,5.6
1/15/1977,12.989,125.927,5.5
1/17/1977,26.677,142.579,5.6
1/17/1977,-14.874,-177.233,5.9
1/17/1977,-24.848,-68.674,6.3
1/18/1977,-41.731,174.25,6
1/19/1977,37.022,95.697,5.9
1/19/1977,5.036,126.553,5.9
1/21/1977,-18.014,-178.379,5.8
1/23/1977,-13.379,166.511,5.6
1/25/1977,-15.917,168.232,5.6
1/25/1977,-10.925,164.66,5.7
1/27/1977,-6.511,152.776,5.7
1/28/1977,-17.437,168.694,5.6
1/29/1977,-5.215,151.811,5.6
1/31/1977,40.04,70.852,6.1
2/3/1977,45.372,150.439,5.5
2/4/1977,-24.689,-63.362,6
2/5/1977,-66.448,-82.584,6.2
2/6/1977,-21.821,-175.259,5.7
2/10/1977,-60.933,-23.09,6.3
2/13/1977,15.679,119.155,5.7
2/13/1977,-0.117,125.063,5.8
2/16/1977,25.973,-26.258,5.5
2/16/1977,0.496,125.983,6.1
2/17/1977,-45.48,-19.065,5.7
2/18/1977,41.409,142.039,5.6
2/18/1977,33.071,140.817,6
2/19/1977,-41.367,80.643,6
2/19/1977,53.566,170.032,6.7
2/24/1977,-11.686,-13.622,5.5
2/24/1977,17.241,-61.485,5.5
2/25/1977,-6.277,147.557,5.5
2/25/1977,-6.289,147.529,5.9
2/25/1977,-6.327,147.7,5.6
2/28/1977,9.215,126.12,5.7
3/1/1977,6.867,123.976,5.5
3/2/1977,-16.374,177.981,5.5
3/2/1977,6.772,123.74,6.1
3/4/1977,45.772,26.761,6.4
3/4/1977,-1.68,138.705,5.5
3/6/1977,-8.295,123.601,5.7
3/8/1977,-8.323,156.229,5.8
3/8/1977,-11.961,-74.202,5.6
3/8/1977,-12.056,-74.031,5.6
3/8/1977,0.451,100.021,6
3/9/1977,41.606,130.878,5.9
3/9/1977,2.594,127.173,5.5
3/12/1977,23.743,-45.174,5.6
3/15/1977,-4.953,131.007,5.8
3/15/1977,-6.731,154.963,5.8
3/18/1977,16.773,122.327,7
3/19/1977,-5.491,152.199,5.6
3/19/1977,44.2,148.196,6
3/19/1977,16.743,122.458,5.5
3/19/1977,16.814,122.354,5.8
3/19/1977,-21.932,-138.958,5.9
3/21/1977,13.199,145.28,5.6
3/21/1977,27.609,56.393,6.9
3/21/1977,27.602,56.52,5.8
3/22/1977,-33.604,179.1,5.6
3/22/1977,27.579,56.465,5.9
3/23/1977,6.793,-73.045,5.5
3/23/1977,-14.466,-177.949,6.3
3/23/1977,27.651,56.446,5.5
3/23/1977,-14.427,-177.957,6
3/23/1977,27.619,56.586,5.8
3/24/1977,-6.761,129.993,5.5
3/26/1977,52.295,-168.257,6
3/26/1977,-18.585,-174.147,5.6
3/28/1977,-14.683,167.103,5.7
1/2/1978,-38.137,-71.096,5.5
1/4/1978,-25.562,-70.97,5.6
1/5/1978,-20.825,-126.913,5.5
1/6/1978,18.793,121.895,6
1/10/1978,46.825,152.27,5.6
1/13/1978,44.689,149.699,6
1/14/1978,34.809,139.259,6.6
1/14/1978,1.674,126.417,5.5
1/14/1978,-30.115,-177.489,6.3
1/14/1978,34.797,138.803,5.7
1/15/1978,-30.209,-177.554,6.1
1/15/1978,-30.521,-177.324,5.6
1/17/1978,-31.287,-67.867,5.8
1/20/1978,-9.79,159.475,5.5
1/20/1978,-34.278,-70.19,5.7
1/20/1978,-4.17,123.363,5.8
1/24/1978,44.731,149.718,5.9
1/24/1978,-31.695,-68.876,5.7
1/24/1978,-5.98,148.874,5.7
1/25/1978,-5.339,151.676,6.4
1/26/1978,-5.014,145.032,5.5
1/28/1978,-25.924,-177.301,6
1/28/1978,-7.155,129.509,5.6
1/29/1978,45.972,149.153,5.5
1/29/1978,-4.224,152.808,5.7
1/29/1978,-24.846,-175.426,5.6
1/30/1978,-29.78,-177.22,5.7
1/31/1978,-56.124,-27.401,5.5
2/1/1978,45.064,150.246,5.5
2/2/1978,-5.531,151.675,5.8
2/3/1978,-56.391,-26.478,5.5
2/3/1978,4.83,125.658,5.7
2/7/1978,-0.075,124.084,5.9
2/7/1978,12.796,93.016,5.5
2/7/1978,12.863,93.07,5.6
2/8/1978,24.146,122.663,5.7
2/9/1978,44.425,149.898,5.7
2/9/1978,-30.683,-177.358,7.2
2/9/1978,-30.614,-177.38,5.5
2/10/1978,-30.653,-177.544,6
2/10/1978,-30.074,-177.332,6.2
2/10/1978,25.303,62.399,5.5
2/11/1978,-30.414,-177.119,6.6
2/11/1978,5.734,-32.904,6.1
2/11/1978,-30.441,-177.46,5.7
2/12/1978,-8.665,124.047,5.8
2/15/1978,-4.546,139.311,5.6
2/16/1978,5.465,-77.714,5.5
2/16/1978,-3.389,128.695,5.5
2/17/1978,-55.52,-125.193,5.8
2/17/1978,-28.57,-71.021,5.7
2/18/1978,-4.649,102.938,5.5
2/19/1978,-3.857,129.007,5.8
2/19/1978,-40.106,-91.199,5.6
2/20/1978,38.785,141.949,6.1
2/20/1978,-7.04,128.901,5.6
2/21/1978,-4.946,125.247,5.9
2/21/1978,-4.844,125.412,6.3
2/21/1978,-4.995,125.23,5.6
2/22/1978,14.249,-91.378,5.7
2/22/1978,29.34,130.535,5.9
2/22/1978,-22.698,-176.207,5.6
2/24/1978,-4.61,-12.37,5.5
2/25/1978,-9.662,117.114,5.6
2/26/1978,-26.62,-114.564,5.9
2/27/1978,-53.795,140.797,5.5
3/2/1978,55.073,164.632,5.5
3/3/1978,-15.288,-173.517,6.2
3/3/1978,55.098,164.757,6.2
3/4/1978,-21.894,-174.854,6.3
3/4/1978,-4.656,153.101,6.2
3/6/1978,-35.523,-102.586,5.7
3/6/1978,-4.926,151.756,5.5
3/7/1978,31.962,137.61,6
3/7/1978,32.005,137.609,6.9
3/7/1978,-55.627,-27.721,5.5
3/7/1978,-56.446,-25.589,5.5
3/7/1978,-56.428,-25.486,5.9
3/7/1978,-56.622,-25.533,5.7
3/7/1978,-56.505,-25.64,5.8
3/10/1978,-56.706,-25.388,5.7
3/10/1978,-11.136,119.075,5.5
3/11/1978,1.753,126.014,5.7
3/11/1978,-10.858,119.111,5.5
3/11/1978,38.104,16.031,5.6
3/12/1978,-30.677,-178.137,5.5
3/14/1978,6.138,126.885,5.5
3/14/1978,24.072,122.638,5.5
3/15/1978,26.42,140.563,6.1
3/16/1978,29.926,66.302,5.9
3/16/1978,52.295,-168.622,5.5
3/17/1978,-22.889,-175.358,5.7
3/18/1978,-38.201,-93.766,5.6
3/19/1978,17.026,-99.735,6.4
3/20/1978,36.049,139.681,5.7
3/20/1978,0.831,-29.817,5.7
3/20/1978,0.766,-29.693,5.8
3/22/1978,44.026,149.002,6.7
3/22/1978,44.065,149.016,5.6
3/22/1978,44.14,149.029,6.6
3/23/1978,44.209,148.971,6.8
3/23/1978,44.021,148.819,5.6
3/23/1978,44.216,149.27,5.6
3/23/1978,43.855,148.939,6.4
3/23/1978,44.196,148.731,5.8
3/23/1978,44.288,149.126,5.9
3/23/1978,44.932,148.439,7.5
3/23/1978,43.922,149.144,5.5
3/23/1978,44.376,149.58,6
3/23/1978,52.01,-169.465,5.8
3/23/1978,44.318,149.064,5.9
3/23/1978,44.343,149.737,6.8
3/23/1978,-24.784,-179.903,5.5
3/24/1978,29.801,-67.4,6.1
3/24/1978,44.244,148.862,7.6
3/24/1978,43.653,148.587,5.6
3/24/1978,43.857,148.803,5.5
3/24/1978,42.839,78.606,7.1
3/24/1978,44.109,148.952,5.6
3/24/1978,44.079,148.949,5.7
3/25/1978,-21.03,-178.836,5.7
3/25/1978,43.773,148.451,5.6
3/26/1978,-0.101,125.184,5.5
3/26/1978,49.734,78.074,5.5
3/26/1978,53.515,162.991,5.5
3/27/1978,-20.476,-177.971,5.5
3/27/1978,-8.583,125.103,5.9
3/28/1978,48.764,154.918,5.8
3/28/1978,44.077,149.482,5.5
3/29/1978,-19.643,169.119,5.9
3/29/1978,27.92,141.783,5.5
3/29/1978,-21.76,-174.011,5.7
1/6/1979,-8.883,-75.728,5.7
1/7/1979,-22.945,-175.464,5.5
1/7/1979,-27.984,-176.599,5.6
1/8/1979,-4.169,135.989,5.5
1/10/1979,26.609,60.925,5.8
1/10/1979,16.944,-93.543,5.6
1/10/1979,26.519,61.013,5.9
1/11/1979,-4.08,101.252,6.2
1/13/1979,-35.204,-16.628,5.6
1/16/1979,52.499,-167.921,5.5
1/16/1979,33.897,59.472,6.7
1/16/1979,-45.56,96.184,6.1
1/16/1979,38.262,15.005,5.5
1/17/1979,47.883,48.128,6
1/17/1979,-9.511,161.08,5.7
1/17/1979,13.406,145.988,5.5
1/19/1979,41.535,143.919,5.5
1/24/1979,-6.239,155.225,5.5
1/25/1979,-29.937,-177.455,6.4
1/25/1979,60.131,-153.121,5.5
1/26/1979,17.413,-100.877,6.6
1/26/1979,17.554,-100.988,5.6
1/27/1979,-30.573,-177.782,5.5
1/27/1979,-18.544,168.207,6.3
1/27/1979,54.768,-161.25,6
1/28/1979,11.927,-43.727,5.8
1/29/1979,-24.658,179.958,5.5
1/31/1979,42.782,131.197,5.7
2/3/1979,0.052,125.997,5.8
2/7/1979,5.21,127.295,6.2
2/9/1979,-56.316,-26.887,5.6
2/11/1979,-17.705,-178.696,5.5
2/11/1979,-21.043,173.919,5.5
2/11/1979,5.767,124.73,5.5
2/11/1979,-20.855,-68.629,5.5
2/11/1979,5.987,125.919,6.1
2/13/1979,55.453,-157.162,6.7
2/13/1979,33.318,57.431,5.5
2/14/1979,-15.559,167.573,5.8
2/16/1979,-13.626,166.675,6.2
2/16/1979,-16.39,-72.658,6.9
2/16/1979,-16.5,-72.656,5.5
2/18/1979,-6.826,116.126,5.5
2/18/1979,-43.432,40.779,6.1
2/19/1979,5.683,124.696,5.5
2/20/1979,40.232,143.703,6.4
2/21/1979,40.356,143.694,5.5
2/22/1979,-0.161,-17.72,5.6
2/23/1979,-0.238,132.075,5.5
2/23/1979,12.829,124.599,5.7
2/26/1979,-8.159,156.384,5.5
2/27/1979,-14.969,167.33,5.6
2/28/1979,60.642,-141.593,7.1
3/1/1979,0.673,-80.073,5.6
3/4/1979,-16.557,177.41,5.9
3/6/1979,-5.86,145.785,5.5
3/8/1979,1.03,120.402,6
3/9/1979,-9.558,147.959,6.1
3/11/1979,-22.301,-69.022,5.5
3/12/1979,-56.077,-122.44,6.1
3/12/1979,-39.087,46.236,5.5
3/14/1979,17.813,-101.276,7.6
3/14/1979,17.952,-101.283,5.5
3/15/1979,23.157,101.138,6.2
3/15/1979,34.32,-116.45,5.5
3/16/1979,5.228,96.327,5.8
3/19/1979,-17.586,-172.843,5.5
3/19/1979,-36.719,78.744,6.2
3/20/1979,-36.65,78.682,6
3/20/1979,-35.681,-71.146,5.5
3/21/1979,-7.352,154.428,5.6
3/23/1979,26.74,-110.806,5.6
3/23/1979,17.987,-69.044,6.1
3/29/1979,42.004,83.406,5.9
3/29/1979,32.152,96.961,5.8
3/30/1979,-56.171,-27.254,5.5
3/30/1979,-4.166,131.448,5.6
3/31/1979,29.181,142.338,5.7
1/1/1980,38.815,-27.78,6.7
1/2/1980,5.984,126.188,6
1/2/1980,5.935,126.132,5.7
1/3/1980,0.036,67.175,5.7
1/3/1980,5.688,126.023,5.8
1/4/1980,6.058,126.469,5.8
1/7/1980,51.324,156.671,5.6
1/8/1980,5.672,126.038,5.7
1/9/1980,-14.69,167.224,5.5
1/12/1980,33.494,57.191,5.9
1/12/1980,41.679,143.589,6
1/14/1980,-56.631,-27.081,5.6
1/14/1980,16.518,40.268,5.7
1/14/1980,-22.398,-175.035,6
1/14/1980,-33.194,-69.459,5.6
1/15/1980,-22.209,-179.499,5.5
1/16/1980,-21.829,170.585,5.6
1/16/1980,-14.541,-73.493,5.7
1/18/1980,-53.658,159.628,5.9
1/18/1980,37.721,133.414,5.5
1/19/1980,51.317,-178.488,5.8
1/20/1980,2.714,128.526,5.8
1/20/1980,-7.063,129.356,5.5
1/23/1980,52.322,160.132,5.6
1/23/1980,52.231,160.188,5.6
1/23/1980,52.341,160.191,5.7
1/23/1980,52.287,160.318,5.7
1/24/1980,37.852,-121.815,5.8
1/25/1980,52.076,160.295,5.5
1/27/1980,-35.379,-105.869,5.9
1/29/1980,2.445,128.112,5.6
2/3/1980,-17.649,-171.184,6.4
2/4/1980,5.436,-82.652,5.6
2/4/1980,-57.907,-7.188,6.2
2/6/1980,-7.883,156.236,5.8
2/7/1980,-54.158,158.89,6.5
2/7/1980,-54.264,158.77,5.8
2/10/1980,43.995,147.231,5.5
2/12/1980,-4.703,153.196,5.9
2/12/1980,-6.323,146.568,5.6
2/13/1980,36.517,76.892,6.1
2/15/1980,44.533,149.739,6
2/15/1980,44.563,149.59,5.6
2/17/1980,52.663,158.903,5.5
2/18/1980,-14.933,168.031,5.5
2/19/1980,6.703,92.61,5.5
2/21/1980,-30.035,-177.219,5.5
2/21/1980,-30.032,-177.236,5.6
2/21/1980,31.383,132.313,5.5
2/22/1980,30.506,88.583,6.2
2/22/1980,-10.694,161.601,5.9
2/23/1980,43.53,146.753,7
2/23/1980,43.49,146.654,5.6
2/23/1980,43.243,146.9,5.9
2/25/1980,-17.687,-178.5,5.5
2/27/1980,-27.431,178.304,5.5
2/27/1980,29.375,130.584,5.6
2/27/1980,43.269,146.845,5.9
2/27/1980,-6.017,150.189,6.6
2/27/1980,-6.082,150.038,5.9
2/27/1980,-6.187,150.228,5.6
2/27/1980,43.299,146.869,5.6
2/29/1980,6.299,126.881,6.1
3/2/1980,26.993,126.621,6.3
3/3/1980,12.147,144.011,5.7
3/3/1980,43.122,147.328,5.5
3/6/1980,-44.319,-82.084,5.5
3/7/1980,-16.689,-72.952,5.9
3/8/1980,-15.099,-173.606,5.7
3/8/1980,-15.478,-173.557,5.6
3/8/1980,-22.811,171.39,6
3/8/1980,-22.673,171.357,6.7
3/9/1980,27.176,126.588,5.5
3/12/1980,34.873,140.424,5.5
3/16/1980,3.059,126.94,5.6
3/22/1980,55.707,161.484,5.7
3/23/1980,-21.878,-139.02,5.7
3/23/1980,-29.952,-71.539,5.6
3/24/1980,52.969,-167.67,6.9
3/24/1980,52.6,-167.453,6.1
3/26/1980,23.867,-45.558,6.3
3/27/1980,-17.983,-175.95,5.8
3/27/1980,-17.904,-175.926,5.6
